region_name,county_name,parish_name,candidate_name,candidate_votes_percentage,candidate_votes_count,parish_voters_percentage,parish_voters_count,parish_blank_percentage,parish_blank_count,parish_null_percentage,parish_null_count
Guarda,Almeida,"Azinhal, Peva e Valverde",Marcelo Rebelo de Sousa,65.22,60,36.54,95,1.05,1,2.11,2
Guarda,Almeida,"Azinhal, Peva e Valverde",André Ventura,18.48,17,36.54,95,1.05,1,2.11,2
Guarda,Almeida,"Azinhal, Peva e Valverde",Vitorino Silva,7.61,7,36.54,95,1.05,1,2.11,2
Guarda,Almeida,"Azinhal, Peva e Valverde",João Ferreira,3.26,3,36.54,95,1.05,1,2.11,2
Guarda,Almeida,"Azinhal, Peva e Valverde",Marisa Matias,2.17,2,36.54,95,1.05,1,2.11,2
Guarda,Almeida,"Azinhal, Peva e Valverde",Tiago Mayan Gonçalves,2.17,2,36.54,95,1.05,1,2.11,2
Guarda,Almeida,"Azinhal, Peva e Valverde",Ana Gomes,1.09,1,36.54,95,1.05,1,2.11,2
Guarda,Almeida,Castelo Bom,Marcelo Rebelo de Sousa,63.64,42,39.05,66,0.0,0,0.0,0
Guarda,Almeida,Castelo Bom,André Ventura,16.67,11,39.05,66,0.0,0,0.0,0
Guarda,Almeida,Castelo Bom,Vitorino Silva,9.09,6,39.05,66,0.0,0,0.0,0
Guarda,Almeida,Castelo Bom,Ana Gomes,7.58,5,39.05,66,0.0,0,0.0,0
Guarda,Almeida,Castelo Bom,João Ferreira,3.03,2,39.05,66,0.0,0,0.0,0
Guarda,Almeida,Castelo Bom,Marisa Matias,0.0,0,39.05,66,0.0,0,0.0,0
Guarda,Almeida,Castelo Bom,Tiago Mayan Gonçalves,0.0,0,39.05,66,0.0,0,0.0,0
Guarda,Almeida,"Castelo Mendo, Ade, Monteperobolso e Mesquitela",Marcelo Rebelo de Sousa,64.58,62,34.97,100,2.0,2,2.0,2
Guarda,Almeida,"Castelo Mendo, Ade, Monteperobolso e Mesquitela",André Ventura,18.75,18,34.97,100,2.0,2,2.0,2
Guarda,Almeida,"Castelo Mendo, Ade, Monteperobolso e Mesquitela",Vitorino Silva,5.21,5,34.97,100,2.0,2,2.0,2
Guarda,Almeida,"Castelo Mendo, Ade, Monteperobolso e Mesquitela",Marisa Matias,4.17,4,34.97,100,2.0,2,2.0,2
Guarda,Almeida,"Castelo Mendo, Ade, Monteperobolso e Mesquitela",Ana Gomes,4.17,4,34.97,100,2.0,2,2.0,2
Guarda,Almeida,"Castelo Mendo, Ade, Monteperobolso e Mesquitela",Tiago Mayan Gonçalves,3.13,3,34.97,100,2.0,2,2.0,2
Guarda,Almeida,"Castelo Mendo, Ade, Monteperobolso e Mesquitela",João Ferreira,0.0,0,34.97,100,2.0,2,2.0,2
Guarda,Almeida,Freineda,Marcelo Rebelo de Sousa,73.26,63,42.18,89,2.25,2,1.12,1
Guarda,Almeida,Freineda,André Ventura,10.47,9,42.18,89,2.25,2,1.12,1
Guarda,Almeida,Freineda,Vitorino Silva,4.65,4,42.18,89,2.25,2,1.12,1
Guarda,Almeida,Freineda,Ana Gomes,4.65,4,42.18,89,2.25,2,1.12,1
Guarda,Almeida,Freineda,Marisa Matias,3.49,3,42.18,89,2.25,2,1.12,1
Guarda,Almeida,Freineda,João Ferreira,2.33,2,42.18,89,2.25,2,1.12,1
Guarda,Almeida,Freineda,Tiago Mayan Gonçalves,1.16,1,42.18,89,2.25,2,1.12,1
Guarda,Almeida,Freixo,Marcelo Rebelo de Sousa,65.12,56,48.65,90,2.22,2,2.22,2
Guarda,Almeida,Freixo,André Ventura,12.79,11,48.65,90,2.22,2,2.22,2
Guarda,Almeida,Freixo,Vitorino Silva,6.98,6,48.65,90,2.22,2,2.22,2
Guarda,Almeida,Freixo,Marisa Matias,5.81,5,48.65,90,2.22,2,2.22,2
Guarda,Almeida,Freixo,Ana Gomes,5.81,5,48.65,90,2.22,2,2.22,2
Guarda,Almeida,Freixo,João Ferreira,2.33,2,48.65,90,2.22,2,2.22,2
Guarda,Almeida,Freixo,Tiago Mayan Gonçalves,1.16,1,48.65,90,2.22,2,2.22,2
Guarda,Almeida,Junça e Naves,Marcelo Rebelo de Sousa,64.56,51,32.79,80,0.0,0,1.25,1
Guarda,Almeida,Junça e Naves,André Ventura,20.25,16,32.79,80,0.0,0,1.25,1
Guarda,Almeida,Junça e Naves,Tiago Mayan Gonçalves,6.33,5,32.79,80,0.0,0,1.25,1
Guarda,Almeida,Junça e Naves,Vitorino Silva,5.06,4,32.79,80,0.0,0,1.25,1
Guarda,Almeida,Junça e Naves,Ana Gomes,3.8,3,32.79,80,0.0,0,1.25,1
Guarda,Almeida,Junça e Naves,Marisa Matias,0.0,0,32.79,80,0.0,0,1.25,1
Guarda,Almeida,Junça e Naves,João Ferreira,0.0,0,32.79,80,0.0,0,1.25,1
Guarda,Almeida,"Leomil, Mido, Senouras e Aldeia Nova",Marcelo Rebelo de Sousa,68.12,47,32.17,74,1.35,1,5.41,4
Guarda,Almeida,"Leomil, Mido, Senouras e Aldeia Nova",Ana Gomes,11.59,8,32.17,74,1.35,1,5.41,4
Guarda,Almeida,"Leomil, Mido, Senouras e Aldeia Nova",André Ventura,10.14,7,32.17,74,1.35,1,5.41,4
Guarda,Almeida,"Leomil, Mido, Senouras e Aldeia Nova",Vitorino Silva,4.35,3,32.17,74,1.35,1,5.41,4
Guarda,Almeida,"Leomil, Mido, Senouras e Aldeia Nova",Marisa Matias,2.9,2,32.17,74,1.35,1,5.41,4
Guarda,Almeida,"Leomil, Mido, Senouras e Aldeia Nova",João Ferreira,2.9,2,32.17,74,1.35,1,5.41,4
Guarda,Almeida,"Leomil, Mido, Senouras e Aldeia Nova",Tiago Mayan Gonçalves,0.0,0,32.17,74,1.35,1,5.41,4
Guarda,Almeida,Malhada Sorda,Marcelo Rebelo de Sousa,72.09,62,24.79,89,1.12,1,2.25,2
Guarda,Almeida,Malhada Sorda,André Ventura,18.6,16,24.79,89,1.12,1,2.25,2
Guarda,Almeida,Malhada Sorda,Marisa Matias,2.33,2,24.79,89,1.12,1,2.25,2
Guarda,Almeida,Malhada Sorda,Vitorino Silva,2.33,2,24.79,89,1.12,1,2.25,2
Guarda,Almeida,Malhada Sorda,João Ferreira,2.33,2,24.79,89,1.12,1,2.25,2
Guarda,Almeida,Malhada Sorda,Tiago Mayan Gonçalves,1.16,1,24.79,89,1.12,1,2.25,2
Guarda,Almeida,Malhada Sorda,Ana Gomes,1.16,1,24.79,89,1.12,1,2.25,2
Guarda,Almeida,Malpartida e Vale de Coelha,Marcelo Rebelo de Sousa,71.25,57,35.29,84,1.19,1,3.57,3
Guarda,Almeida,Malpartida e Vale de Coelha,André Ventura,15.0,12,35.29,84,1.19,1,3.57,3
Guarda,Almeida,Malpartida e Vale de Coelha,João Ferreira,6.25,5,35.29,84,1.19,1,3.57,3
Guarda,Almeida,Malpartida e Vale de Coelha,Vitorino Silva,3.75,3,35.29,84,1.19,1,3.57,3
Guarda,Almeida,Malpartida e Vale de Coelha,Marisa Matias,1.25,1,35.29,84,1.19,1,3.57,3
Guarda,Almeida,Malpartida e Vale de Coelha,Tiago Mayan Gonçalves,1.25,1,35.29,84,1.19,1,3.57,3
Guarda,Almeida,Malpartida e Vale de Coelha,Ana Gomes,1.25,1,35.29,84,1.19,1,3.57,3
Guarda,Almeida,Miuzela e Porto de Ovelha,Marcelo Rebelo de Sousa,71.71,109,39.9,158,1.9,3,1.9,3
Guarda,Almeida,Miuzela e Porto de Ovelha,André Ventura,12.5,19,39.9,158,1.9,3,1.9,3
Guarda,Almeida,Miuzela e Porto de Ovelha,Marisa Matias,5.92,9,39.9,158,1.9,3,1.9,3
Guarda,Almeida,Miuzela e Porto de Ovelha,Ana Gomes,4.61,7,39.9,158,1.9,3,1.9,3
Guarda,Almeida,Miuzela e Porto de Ovelha,Tiago Mayan Gonçalves,1.97,3,39.9,158,1.9,3,1.9,3
Guarda,Almeida,Miuzela e Porto de Ovelha,João Ferreira,1.97,3,39.9,158,1.9,3,1.9,3
Guarda,Almeida,Miuzela e Porto de Ovelha,Vitorino Silva,1.32,2,39.9,158,1.9,3,1.9,3
Guarda,Almeida,Nave de Haver,Marcelo Rebelo de Sousa,70.91,78,23.81,110,0.0,0,0.0,0
Guarda,Almeida,Nave de Haver,André Ventura,26.36,29,23.81,110,0.0,0,0.0,0
Guarda,Almeida,Nave de Haver,João Ferreira,1.82,2,23.81,110,0.0,0,0.0,0
Guarda,Almeida,Nave de Haver,Ana Gomes,0.91,1,23.81,110,0.0,0,0.0,0
Guarda,Almeida,Nave de Haver,Marisa Matias,0.0,0,23.81,110,0.0,0,0.0,0
Guarda,Almeida,Nave de Haver,Tiago Mayan Gonçalves,0.0,0,23.81,110,0.0,0,0.0,0
Guarda,Almeida,Nave de Haver,Vitorino Silva,0.0,0,23.81,110,0.0,0,0.0,0
Guarda,Almeida,São Pedro de Rio Seco,Marcelo Rebelo de Sousa,62.71,37,32.42,59,0.0,0,0.0,0
Guarda,Almeida,São Pedro de Rio Seco,Ana Gomes,18.64,11,32.42,59,0.0,0,0.0,0
Guarda,Almeida,São Pedro de Rio Seco,André Ventura,10.17,6,32.42,59,0.0,0,0.0,0
Guarda,Almeida,São Pedro de Rio Seco,Marisa Matias,5.08,3,32.42,59,0.0,0,0.0,0
Guarda,Almeida,São Pedro de Rio Seco,Vitorino Silva,1.69,1,32.42,59,0.0,0,0.0,0
Guarda,Almeida,São Pedro de Rio Seco,João Ferreira,1.69,1,32.42,59,0.0,0,0.0,0
Guarda,Almeida,São Pedro de Rio Seco,Tiago Mayan Gonçalves,0.0,0,32.42,59,0.0,0,0.0,0
Guarda,Almeida,Vale da Mula,Marcelo Rebelo de Sousa,47.46,28,28.1,59,0.0,0,0.0,0
Guarda,Almeida,Vale da Mula,André Ventura,28.81,17,28.1,59,0.0,0,0.0,0
Guarda,Almeida,Vale da Mula,Vitorino Silva,6.78,4,28.1,59,0.0,0,0.0,0
Guarda,Almeida,Vale da Mula,João Ferreira,6.78,4,28.1,59,0.0,0,0.0,0
Guarda,Almeida,Vale da Mula,Marisa Matias,5.08,3,28.1,59,0.0,0,0.0,0
Guarda,Almeida,Vale da Mula,Ana Gomes,5.08,3,28.1,59,0.0,0,0.0,0
Guarda,Almeida,Vale da Mula,Tiago Mayan Gonçalves,0.0,0,28.1,59,0.0,0,0.0,0
Guarda,Almeida,Vilar Formoso,Marcelo Rebelo de Sousa,60.79,417,36.5,696,0.72,5,0.72,5
Guarda,Almeida,Vilar Formoso,André Ventura,17.78,122,36.5,696,0.72,5,0.72,5
Guarda,Almeida,Vilar Formoso,Ana Gomes,13.41,92,36.5,696,0.72,5,0.72,5
Guarda,Almeida,Vilar Formoso,Marisa Matias,2.62,18,36.5,696,0.72,5,0.72,5
Guarda,Almeida,Vilar Formoso,Vitorino Silva,2.62,18,36.5,696,0.72,5,0.72,5
Guarda,Almeida,Vilar Formoso,Tiago Mayan Gonçalves,1.6,11,36.5,696,0.72,5,0.72,5
Guarda,Almeida,Vilar Formoso,João Ferreira,1.17,8,36.5,696,0.72,5,0.72,5
Guarda,Celorico da Beira,Açores e Velosa,Marcelo Rebelo de Sousa,62.87,105,33.46,172,0.58,1,2.33,4
Guarda,Celorico da Beira,Açores e Velosa,André Ventura,12.57,21,33.46,172,0.58,1,2.33,4
Guarda,Celorico da Beira,Açores e Velosa,Ana Gomes,9.58,16,33.46,172,0.58,1,2.33,4
Guarda,Celorico da Beira,Açores e Velosa,Vitorino Silva,7.19,12,33.46,172,0.58,1,2.33,4
Guarda,Celorico da Beira,Açores e Velosa,Marisa Matias,3.59,6,33.46,172,0.58,1,2.33,4
Guarda,Celorico da Beira,Açores e Velosa,Tiago Mayan Gonçalves,2.4,4,33.46,172,0.58,1,2.33,4
Guarda,Celorico da Beira,Açores e Velosa,João Ferreira,1.8,3,33.46,172,0.58,1,2.33,4
Guarda,Celorico da Beira,Baraçal,Marcelo Rebelo de Sousa,65.56,59,37.86,92,1.09,1,1.09,1
Guarda,Celorico da Beira,Baraçal,André Ventura,21.11,19,37.86,92,1.09,1,1.09,1
Guarda,Celorico da Beira,Baraçal,Vitorino Silva,5.56,5,37.86,92,1.09,1,1.09,1
Guarda,Celorico da Beira,Baraçal,João Ferreira,5.56,5,37.86,92,1.09,1,1.09,1
Guarda,Celorico da Beira,Baraçal,Marisa Matias,1.11,1,37.86,92,1.09,1,1.09,1
Guarda,Celorico da Beira,Baraçal,Ana Gomes,1.11,1,37.86,92,1.09,1,1.09,1
Guarda,Celorico da Beira,Baraçal,Tiago Mayan Gonçalves,0.0,0,37.86,92,1.09,1,1.09,1
Guarda,Celorico da Beira,Carrapichana,Marcelo Rebelo de Sousa,56.94,41,31.65,75,1.33,1,2.67,2
Guarda,Celorico da Beira,Carrapichana,André Ventura,20.83,15,31.65,75,1.33,1,2.67,2
Guarda,Celorico da Beira,Carrapichana,Ana Gomes,12.5,9,31.65,75,1.33,1,2.67,2
Guarda,Celorico da Beira,Carrapichana,Vitorino Silva,6.94,5,31.65,75,1.33,1,2.67,2
Guarda,Celorico da Beira,Carrapichana,João Ferreira,2.78,2,31.65,75,1.33,1,2.67,2
Guarda,Celorico da Beira,Carrapichana,Marisa Matias,0.0,0,31.65,75,1.33,1,2.67,2
Guarda,Celorico da Beira,Carrapichana,Tiago Mayan Gonçalves,0.0,0,31.65,75,1.33,1,2.67,2
Guarda,Celorico da Beira,Casas do Soeiro,Marcelo Rebelo de Sousa,56.67,119,42.8,214,0.47,1,1.4,3
Guarda,Celorico da Beira,Casas do Soeiro,André Ventura,18.1,38,42.8,214,0.47,1,1.4,3
Guarda,Celorico da Beira,Casas do Soeiro,Ana Gomes,17.62,37,42.8,214,0.47,1,1.4,3
Guarda,Celorico da Beira,Casas do Soeiro,João Ferreira,2.86,6,42.8,214,0.47,1,1.4,3
Guarda,Celorico da Beira,Casas do Soeiro,Vitorino Silva,2.38,5,42.8,214,0.47,1,1.4,3
Guarda,Celorico da Beira,Casas do Soeiro,Tiago Mayan Gonçalves,1.43,3,42.8,214,0.47,1,1.4,3
Guarda,Celorico da Beira,Casas do Soeiro,Marisa Matias,0.95,2,42.8,214,0.47,1,1.4,3
Guarda,Celorico da Beira,"Cortiçô da Serra, Vide entre Vinhas e Salgueirais",Marcelo Rebelo de Sousa,77.91,127,39.29,167,0.6,1,1.8,3
Guarda,Celorico da Beira,"Cortiçô da Serra, Vide entre Vinhas e Salgueirais",André Ventura,7.36,12,39.29,167,0.6,1,1.8,3
Guarda,Celorico da Beira,"Cortiçô da Serra, Vide entre Vinhas e Salgueirais",Ana Gomes,7.36,12,39.29,167,0.6,1,1.8,3
Guarda,Celorico da Beira,"Cortiçô da Serra, Vide entre Vinhas e Salgueirais",Marisa Matias,2.45,4,39.29,167,0.6,1,1.8,3
Guarda,Celorico da Beira,"Cortiçô da Serra, Vide entre Vinhas e Salgueirais",Tiago Mayan Gonçalves,1.84,3,39.29,167,0.6,1,1.8,3
Guarda,Celorico da Beira,"Cortiçô da Serra, Vide entre Vinhas e Salgueirais",Vitorino Silva,1.84,3,39.29,167,0.6,1,1.8,3
Guarda,Celorico da Beira,"Cortiçô da Serra, Vide entre Vinhas e Salgueirais",João Ferreira,1.23,2,39.29,167,0.6,1,1.8,3
Guarda,Celorico da Beira,Forno Telheiro,Marcelo Rebelo de Sousa,56.83,104,28.97,186,1.08,2,0.54,1
Guarda,Celorico da Beira,Forno Telheiro,André Ventura,20.77,38,28.97,186,1.08,2,0.54,1
Guarda,Celorico da Beira,Forno Telheiro,Ana Gomes,12.57,23,28.97,186,1.08,2,0.54,1
Guarda,Celorico da Beira,Forno Telheiro,Vitorino Silva,7.1,13,28.97,186,1.08,2,0.54,1
Guarda,Celorico da Beira,Forno Telheiro,Marisa Matias,1.09,2,28.97,186,1.08,2,0.54,1
Guarda,Celorico da Beira,Forno Telheiro,João Ferreira,1.09,2,28.97,186,1.08,2,0.54,1
Guarda,Celorico da Beira,Forno Telheiro,Tiago Mayan Gonçalves,0.55,1,28.97,186,1.08,2,0.54,1
Guarda,Celorico da Beira,Lajeosa do Mondego,Marcelo Rebelo de Sousa,62.84,137,37.83,230,0.87,2,4.35,10
Guarda,Celorico da Beira,Lajeosa do Mondego,André Ventura,14.68,32,37.83,230,0.87,2,4.35,10
Guarda,Celorico da Beira,Lajeosa do Mondego,Ana Gomes,12.84,28,37.83,230,0.87,2,4.35,10
Guarda,Celorico da Beira,Lajeosa do Mondego,Marisa Matias,2.75,6,37.83,230,0.87,2,4.35,10
Guarda,Celorico da Beira,Lajeosa do Mondego,Tiago Mayan Gonçalves,2.75,6,37.83,230,0.87,2,4.35,10
Guarda,Celorico da Beira,Lajeosa do Mondego,Vitorino Silva,2.29,5,37.83,230,0.87,2,4.35,10
Guarda,Celorico da Beira,Lajeosa do Mondego,João Ferreira,1.83,4,37.83,230,0.87,2,4.35,10
Guarda,Celorico da Beira,Linhares,Marcelo Rebelo de Sousa,61.97,44,27.27,72,0.0,0,1.39,1
Guarda,Celorico da Beira,Linhares,André Ventura,22.54,16,27.27,72,0.0,0,1.39,1
Guarda,Celorico da Beira,Linhares,Marisa Matias,5.63,4,27.27,72,0.0,0,1.39,1
Guarda,Celorico da Beira,Linhares,Vitorino Silva,5.63,4,27.27,72,0.0,0,1.39,1
Guarda,Celorico da Beira,Linhares,Ana Gomes,2.82,2,27.27,72,0.0,0,1.39,1
Guarda,Celorico da Beira,Linhares,João Ferreira,1.41,1,27.27,72,0.0,0,1.39,1
Guarda,Celorico da Beira,Linhares,Tiago Mayan Gonçalves,0.0,0,27.27,72,0.0,0,1.39,1
Guarda,Celorico da Beira,Maçal do Chão,Marcelo Rebelo de Sousa,62.07,36,33.33,61,1.64,1,3.28,2
Guarda,Celorico da Beira,Maçal do Chão,André Ventura,22.41,13,33.33,61,1.64,1,3.28,2
Guarda,Celorico da Beira,Maçal do Chão,Ana Gomes,10.34,6,33.33,61,1.64,1,3.28,2
Guarda,Celorico da Beira,Maçal do Chão,Vitorino Silva,3.45,2,33.33,61,1.64,1,3.28,2
Guarda,Celorico da Beira,Maçal do Chão,João Ferreira,1.72,1,33.33,61,1.64,1,3.28,2
Guarda,Celorico da Beira,Maçal do Chão,Marisa Matias,0.0,0,33.33,61,1.64,1,3.28,2
Guarda,Celorico da Beira,Maçal do Chão,Tiago Mayan Gonçalves,0.0,0,33.33,61,1.64,1,3.28,2
Guarda,Celorico da Beira,Mesquitela,Marcelo Rebelo de Sousa,63.93,39,25.0,63,1.59,1,1.59,1
Guarda,Celorico da Beira,Mesquitela,André Ventura,21.31,13,25.0,63,1.59,1,1.59,1
Guarda,Celorico da Beira,Mesquitela,Vitorino Silva,6.56,4,25.0,63,1.59,1,1.59,1
Guarda,Celorico da Beira,Mesquitela,Ana Gomes,4.92,3,25.0,63,1.59,1,1.59,1
Guarda,Celorico da Beira,Mesquitela,Marisa Matias,3.28,2,25.0,63,1.59,1,1.59,1
Guarda,Celorico da Beira,Mesquitela,Tiago Mayan Gonçalves,0.0,0,25.0,63,1.59,1,1.59,1
Guarda,Celorico da Beira,Mesquitela,João Ferreira,0.0,0,25.0,63,1.59,1,1.59,1
Guarda,Celorico da Beira,Minhocal,Marcelo Rebelo de Sousa,70.18,40,36.2,59,1.69,1,1.69,1
Guarda,Celorico da Beira,Minhocal,Ana Gomes,12.28,7,36.2,59,1.69,1,1.69,1
Guarda,Celorico da Beira,Minhocal,André Ventura,7.02,4,36.2,59,1.69,1,1.69,1
Guarda,Celorico da Beira,Minhocal,Marisa Matias,5.26,3,36.2,59,1.69,1,1.69,1
Guarda,Celorico da Beira,Minhocal,Vitorino Silva,5.26,3,36.2,59,1.69,1,1.69,1
Guarda,Celorico da Beira,Minhocal,Tiago Mayan Gonçalves,0.0,0,36.2,59,1.69,1,1.69,1
Guarda,Celorico da Beira,Minhocal,João Ferreira,0.0,0,36.2,59,1.69,1,1.69,1
Guarda,Celorico da Beira,Prados,Marcelo Rebelo de Sousa,81.82,45,24.37,58,0.0,0,5.17,3
Guarda,Celorico da Beira,Prados,André Ventura,9.09,5,24.37,58,0.0,0,5.17,3
Guarda,Celorico da Beira,Prados,Ana Gomes,7.27,4,24.37,58,0.0,0,5.17,3
Guarda,Celorico da Beira,Prados,Marisa Matias,1.82,1,24.37,58,0.0,0,5.17,3
Guarda,Celorico da Beira,Prados,Tiago Mayan Gonçalves,0.0,0,24.37,58,0.0,0,5.17,3
Guarda,Celorico da Beira,Prados,Vitorino Silva,0.0,0,24.37,58,0.0,0,5.17,3
Guarda,Celorico da Beira,Prados,João Ferreira,0.0,0,24.37,58,0.0,0,5.17,3
Guarda,Celorico da Beira,Rapa e Cadafaz,Marcelo Rebelo de Sousa,67.24,78,41.38,120,2.5,3,0.83,1
Guarda,Celorico da Beira,Rapa e Cadafaz,Ana Gomes,12.93,15,41.38,120,2.5,3,0.83,1
Guarda,Celorico da Beira,Rapa e Cadafaz,André Ventura,8.62,10,41.38,120,2.5,3,0.83,1
Guarda,Celorico da Beira,Rapa e Cadafaz,Marisa Matias,4.31,5,41.38,120,2.5,3,0.83,1
Guarda,Celorico da Beira,Rapa e Cadafaz,Vitorino Silva,3.45,4,41.38,120,2.5,3,0.83,1
Guarda,Celorico da Beira,Rapa e Cadafaz,Tiago Mayan Gonçalves,1.72,2,41.38,120,2.5,3,0.83,1
Guarda,Celorico da Beira,Rapa e Cadafaz,João Ferreira,1.72,2,41.38,120,2.5,3,0.83,1
Guarda,Celorico da Beira,Ratoeira,Marcelo Rebelo de Sousa,76.7,79,40.38,107,1.87,2,1.87,2
Guarda,Celorico da Beira,Ratoeira,André Ventura,9.71,10,40.38,107,1.87,2,1.87,2
Guarda,Celorico da Beira,Ratoeira,Ana Gomes,6.8,7,40.38,107,1.87,2,1.87,2
Guarda,Celorico da Beira,Ratoeira,Vitorino Silva,2.91,3,40.38,107,1.87,2,1.87,2
Guarda,Celorico da Beira,Ratoeira,João Ferreira,1.94,2,40.38,107,1.87,2,1.87,2
Guarda,Celorico da Beira,Ratoeira,Marisa Matias,0.97,1,40.38,107,1.87,2,1.87,2
Guarda,Celorico da Beira,Ratoeira,Tiago Mayan Gonçalves,0.97,1,40.38,107,1.87,2,1.87,2
Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,Marcelo Rebelo de Sousa,55.94,391,32.2,711,0.84,6,0.84,6
Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,André Ventura,18.6,130,32.2,711,0.84,6,0.84,6
Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,Ana Gomes,12.45,87,32.2,711,0.84,6,0.84,6
Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,Tiago Mayan Gonçalves,4.29,30,32.2,711,0.84,6,0.84,6
Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,Vitorino Silva,3.58,25,32.2,711,0.84,6,0.84,6
Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,Marisa Matias,2.58,18,32.2,711,0.84,6,0.84,6
Guarda,Celorico da Beira,São Pedro e Santa Maria e Vila Boa do Mondego,João Ferreira,2.58,18,32.2,711,0.84,6,0.84,6
Guarda,Celorico da Beira,Vale de Azares,Marcelo Rebelo de Sousa,68.79,108,43.96,160,0.63,1,1.25,2
Guarda,Celorico da Beira,Vale de Azares,André Ventura,17.2,27,43.96,160,0.63,1,1.25,2
Guarda,Celorico da Beira,Vale de Azares,Ana Gomes,7.01,11,43.96,160,0.63,1,1.25,2
Guarda,Celorico da Beira,Vale de Azares,Tiago Mayan Gonçalves,2.55,4,43.96,160,0.63,1,1.25,2
Guarda,Celorico da Beira,Vale de Azares,Vitorino Silva,2.55,4,43.96,160,0.63,1,1.25,2
Guarda,Celorico da Beira,Vale de Azares,Marisa Matias,1.27,2,43.96,160,0.63,1,1.25,2
Guarda,Celorico da Beira,Vale de Azares,João Ferreira,0.64,1,43.96,160,0.63,1,1.25,2
Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",Marcelo Rebelo de Sousa,65.38,102,36.49,158,0.63,1,0.63,1
Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",André Ventura,19.23,30,36.49,158,0.63,1,0.63,1
Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",Ana Gomes,5.13,8,36.49,158,0.63,1,0.63,1
Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",Vitorino Silva,3.85,6,36.49,158,0.63,1,0.63,1
Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",João Ferreira,3.21,5,36.49,158,0.63,1,0.63,1
Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",Marisa Matias,2.56,4,36.49,158,0.63,1,0.63,1
Guarda,Figueira de Castelo Rodrigo,"Algodres, Vale de Afonsinho e Vilar de Amargo",Tiago Mayan Gonçalves,0.64,1,36.49,158,0.63,1,0.63,1
Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,Marcelo Rebelo de Sousa,71.43,65,36.08,92,0.0,0,1.09,1
Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,André Ventura,10.99,10,36.08,92,0.0,0,1.09,1
Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,Ana Gomes,7.69,7,36.08,92,0.0,0,1.09,1
Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,Vitorino Silva,3.3,3,36.08,92,0.0,0,1.09,1
Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,João Ferreira,3.3,3,36.08,92,0.0,0,1.09,1
Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,Marisa Matias,2.2,2,36.08,92,0.0,0,1.09,1
Guarda,Figueira de Castelo Rodrigo,Almofala e Escarigo,Tiago Mayan Gonçalves,1.1,1,36.08,92,0.0,0,1.09,1
Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,Marcelo Rebelo de Sousa,66.33,65,44.69,101,0.99,1,1.98,2
Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,André Ventura,13.27,13,44.69,101,0.99,1,1.98,2
Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,Marisa Matias,6.12,6,44.69,101,0.99,1,1.98,2
Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,Vitorino Silva,6.12,6,44.69,101,0.99,1,1.98,2
Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,Ana Gomes,5.1,5,44.69,101,0.99,1,1.98,2
Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,João Ferreira,2.04,2,44.69,101,0.99,1,1.98,2
Guarda,Figueira de Castelo Rodrigo,Castelo Rodrigo,Tiago Mayan Gonçalves,1.02,1,44.69,101,0.99,1,1.98,2
Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,Marcelo Rebelo de Sousa,54.62,65,34.94,123,0.81,1,2.44,3
Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,André Ventura,17.65,21,34.94,123,0.81,1,2.44,3
Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,Ana Gomes,11.76,14,34.94,123,0.81,1,2.44,3
Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,Vitorino Silva,10.92,13,34.94,123,0.81,1,2.44,3
Guarda,Figueira de Castelo Rodrigo,Cinco Vilas e Reigada,Marisa Matias,4.2,5,34.94,123,0.81,1,2.44,3
